aid,size,cpumax,cpumin,cpuavg,cpustdev,cpuxg,memmax,memmin,memavg,memstdev,memxg,disk,p
app_1244,2,0.5,0.5,0.5,0,0,3.7024,2.4853,3.1686,0.2556,0.5338,60,0
app_1245,1,0.5,0.5,0.5,0,0,3.1551,2.7627,3.0286,0.1091,0.1265,60,0
app_1246,1,0.715,0.5,0.5024,0.0218,0.2126,4.9898,4.4525,4.8343,0.1453,0.1556,60,0
app_1247,4,0.5,0.5,0.5,0,0,3.07,2.5677,2.9511,0.1099,0.1189,60,0
app_1248,63,8,2.255,4.5506,1.5316,3.4494,6.4553,1,6.2857,0.7688,0.1696,100,0
app_1249,2,4,4,4,0,0,8,8,8,0,0,60,0
app_125,3,0.5,0.5,0.5,0,0,2.7792,1.5474,2.1021,0.5144,0.6771,60,0
app_1250,1,0.5,0.5,0.5,0,0,5.0076,3.2341,4.2531,0.4242,0.7545,60,0
app_1251,3,0.5,0.5,0.5,0,0,5.2691,1,2.9912,1.8934,2.2778,60,0
app_1252,2,0.5,0.5,0.5,0,0,4.7722,2.8255,4.5713,0.3653,0.2009,60,0
app_1253,2,0.5,0.5,0.5,0,0,3.4168,2.7428,3.2477,0.1424,0.1691,60,0
app_1254,1,4,4,4,0,0,8,8,8,0,0,60,0
app_1255,2,1.392,0.5,0.5091,0.0901,0.8829,4.6158,2.8256,4.3389,0.5047,0.2769,60,0
app_1256,2,4.179,0.5,2.231,0.8846,1.948,12.0628,1,8.8119,4.8459,3.2509,200,0
app_1257,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1258,24,2.205,0.5,0.8163,0.3878,1.3887,7.6527,1,6.269,1.0314,1.3837,60,0
app_1259,21,2.223,0.5,1.2132,0.472,1.0098,4.3679,3.4649,4.0147,0.1369,0.3532,60,0
app_126,1,0.5,0.5,0.5,0,0,1.6243,1,1.1643,0.2273,0.46,60,0
app_1260,2,1.057,0.5,0.522,0.0815,0.535,3.8138,3.1957,3.6008,0.159,0.2131,200,0
app_1261,1,0.5,0.5,0.5,0,0,3.4971,2.7641,3.166,0.2709,0.331,60,0
app_1262,7,0.5,0.5,0.5,0,0,4.1579,2.5668,3.698,0.5317,0.4599,60,0
app_1263,20,3.769,0.621,1.2966,0.4962,2.4724,8,1,4.7008,1.7792,3.2992,60,0
app_1264,1,4,4,4,0,0,8,8,8,0,0,60,0
app_1265,1,0.5,0.5,0.5,0,0,3.9777,3.4413,3.8519,0.1918,0.1258,60,0
app_1266,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1267,5,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1268,2,0.5,0.5,0.5,0,0,4.8543,1,2.7898,1.6221,2.0645,60,0
app_1269,1,0.5,0.5,0.5,0,0,4.4476,2.5118,3.5657,0.7636,0.8819,60,0
app_127,21,1.546,0.5,0.5877,0.1627,0.9583,5.3528,4.7959,5.1207,0.1303,0.2321,60,0
app_1270,3,0.5,0.5,0.5,0,0,1.6723,1,1.5051,0.1463,0.1671,60,0
app_1271,2,2.165,0.5,0.7919,0.4635,1.3731,5.3769,1,2.6499,1.4504,2.727,60,0
app_1272,4,0.5,0.5,0.5,0,0,3.7004,2.8866,3.2116,0.1853,0.4887,60,0
app_1273,2,0.5,0.5,0.5,0,0,2.5749,2.3529,2.5266,0.0528,0.0484,60,0
app_1274,4,0.5,0.5,0.5,0,0,4.2082,3.7158,4.0832,0.0841,0.1251,60,0
app_1275,3,2.424,2.052,2.1467,0.0616,0.2773,5.628,3.4563,4.4439,0.5361,1.184,60,0
app_1276,1,0.5,0.5,0.5,0,0,7.0948,2.3384,4.9804,2.1797,2.1144,60,0
app_1277,1,0.5,0.5,0.5,0,0,3.2686,2.3818,3.0596,0.1441,0.209,60,0
app_1278,6,0.5,0.5,0.5,0,0,5.1119,3.0188,3.6726,0.6369,1.4392,60,0
app_1279,4,1.491,0.5,0.6332,0.2705,0.8578,7.5039,1,4.2059,3.0091,3.298,60,0
app_128,2,0.5,0.5,0.5,0,0,5.3654,4.0097,5.1207,0.2451,0.2447,60,0
app_1280,2,0.5,0.5,0.5,0,0,2.8795,2.3603,2.5965,0.1811,0.283,60,0
app_1281,2,1.147,0.5,0.6425,0.1909,0.5045,4.3052,2.6872,4,0.5113,0.3052,60,0
app_1282,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1283,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1284,2,0.5,0.5,0.5,0,0,3.6133,2.4151,2.9929,0.3309,0.6203,60,0
app_1285,7,3.594,0.5,0.6304,0.4749,2.9636,4.5289,2.3587,4.2602,0.3256,0.2688,60,0
app_1286,1,0.5,0.5,0.5,0,0,3.6946,3.1791,3.4605,0.1613,0.2341,60,0
app_1287,13,0.5,0.5,0.5,0,0,5.1119,3.8805,5.0137,0.1731,0.0982,60,0
app_1288,16,0.831,0.5,0.5668,0.0777,0.2642,7.9566,5.1767,6.8998,0.5798,1.0568,60,0
app_1289,1,4,4,4,0,0,8,8,8,0,0,60,0
app_129,2,1.944,0.5,0.7599,0.3707,1.1841,5.8942,3.9726,5.5419,0.4742,0.3523,60,0
app_1290,1,0.5,0.5,0.5,0,0,3.257,2.764,3.0513,0.1369,0.2057,60,0
app_1291,4,1.07,0.5,0.5072,0.0591,0.5628,3.9422,2.918,3.5836,0.2275,0.3586,60,0
app_1292,4,0.5,0.5,0.5,0,0,2.2018,1.5687,1.9284,0.1553,0.2733,60,0
app_1293,2,4,4,4,0,0,8,8,8,0,0,60,0
app_1294,8,0.938,0.5,0.5148,0.0632,0.4232,5.5635,4.5867,5.3097,0.1833,0.2539,60,0
app_1295,2,0.5,0.5,0.5,0,0,4.4952,2.7408,3.6555,0.5262,0.8397,60,0
app_1296,12,0.517,0.5,0.5005,0.0026,0.0165,5.7242,5.1614,5.4997,0.1155,0.2245,60,0
app_1297,1,0.745,0.5,0.5025,0.0247,0.2425,2.7076,2.2328,2.5404,0.1134,0.1672,60,0
app_1298,27,2.547,0.854,1.3108,0.2846,1.2362,6.3262,5.6509,6.0032,0.1506,0.323,60,0
app_1299,1,0.5,0.5,0.5,0,0,1.5882,1.1353,1.3741,0.1292,0.2141,60,0
app_13,8,1.557,0.5,0.8488,0.3114,0.7082,1,1,1,0,0,60,0
app_130,1,1.898,0.5,0.5694,0.2189,1.3286,5.1916,3.6725,5.005,0.153,0.1866,40,0
app_1300,2,0.913,0.5,0.5043,0.0417,0.4087,6.4303,5.2604,5.7151,0.2887,0.7153,60,0
app_1301,2,0.5,0.5,0.5,0,0,3.9579,1,3.3713,0.5069,0.5866,60,0
app_1302,2,0.5,0.5,0.5,0,0,4.961,3.2987,4.512,0.3703,0.449,60,0
app_1303,2,0.5,0.5,0.5,0,0,3.0059,2.4697,2.8605,0.1253,0.1454,60,0
app_1304,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1305,5,1.411,0.5,0.5294,0.1083,0.8816,5.1545,3.4892,4.2822,0.4435,0.8723,60,0
app_1306,1,4,4,4,0,0,8,8,8,0,0,60,0
app_1307,2,0.5,0.5,0.5,0,0,5.3662,1,4.9534,1.0223,0.4127,60,0
app_1308,2,0.5,0.5,0.5,0,0,2.9364,2.3999,2.8299,0.1054,0.1065,60,0
app_1309,2,0.5,0.5,0.5,0,0,1.9499,1,1.0262,0.1488,0.9237,60,0
app_131,2,4,4,4,0,0,8,8,8,0,0,60,0
app_1310,151,3.656,0.5,1.4141,0.4894,2.2419,5.9224,4.8972,5.6799,0.2722,0.2424,60,0
app_1311,2,0.5,0.5,0.5,0,0,2.7764,2.2312,2.6257,0.1228,0.1507,60,0
app_1312,6,1.009,0.5,0.5432,0.1108,0.4658,5.5238,4.5975,5.3117,0.1963,0.2121,60,0
app_1313,1,0.5,0.5,0.5,0,0,3.3484,2.8946,3.1136,0.1488,0.2348,60,0
app_1314,24,2,0.5,0.76,0.2288,1.24,5.7308,4.7265,5.4941,0.1936,0.2367,60,0
app_1315,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1316,1,4,0.5,0.792,0.6323,3.208,4.6175,2.9699,4.2132,0.539,0.4043,60,0
app_1317,4,1.153,0.5,0.5393,0.1219,0.6137,5.1166,3.2035,3.9673,0.2977,1.1493,60,0
app_1318,48,4,0.876,1.7453,0.4624,2.2547,7.4696,6.6229,7.0058,0.1416,0.4638,60,0
app_1319,1,4,4,4,0,0,8,8,8,0,0,60,0
app_132,2,3.593,0.5,0.7354,0.7096,2.8576,5.8237,1,4.311,0.995,1.5127,60,0
app_1320,2,1.006,0.5,0.5133,0.07,0.4927,5.5946,4.7068,5.0198,0.2315,0.5748,60,0
app_1321,3,0.5,0.5,0.5,0,0,3.9009,3.2833,3.6875,0.1802,0.2134,60,0
app_1322,4,4,4,4,0,0,8,8,8,0,0,60,0
app_1323,6,4,4,4,0,0,8,8,8,0,0,60,0
app_1324,10,2.684,0.5,1.1682,0.5728,1.5158,5.5485,4.9506,5.3359,0.1437,0.2126,60,0
app_1325,2,0.5,0.5,0.5,0,0,5.9627,4.2591,5.3724,0.3132,0.5903,60,0
app_1326,4,0.5,0.5,0.5,0,0,3.1046,2.5715,2.9549,0.1279,0.1496,60,0
app_1327,2,0.996,0.5,0.5071,0.0536,0.4889,6.2365,4.6765,5.8071,0.3542,0.4294,60,0
app_1328,130,7.841,1.446,2.9243,1.0995,4.9167,12.7542,1,10.2627,3.986,2.4914,60,0
app_1329,14,0.801,0.5,0.535,0.0601,0.266,5.3753,4.8823,5.2029,0.1099,0.1724,60,0
app_133,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1330,6,0.656,0.5,0.5026,0.0171,0.1534,7.7422,5.1384,6.3192,0.9484,1.423,60,0
app_1331,1,0.5,0.5,0.5,0,0,5.0365,4.5998,4.8638,0.1141,0.1727,60,0
app_1332,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1333,10,1.077,0.5,0.5243,0.0798,0.5527,5.4136,4.1033,4.8946,0.1838,0.519,60,0
app_1334,2,0.5,0.5,0.5,0,0,2.6947,1,2.1982,0.6345,0.4966,60,0
app_1335,4,0.5,0.5,0.5,0,0,4.006,3.4936,3.8591,0.1011,0.1469,60,0
app_1336,2,3.282,0.5,1.3011,0.5103,1.9809,4.8457,3.6307,4.5096,0.2542,0.3361,60,0
app_1337,1,1.639,0.5,0.6953,0.2849,0.9437,3.64,2.4034,3.2871,0.3393,0.3529,60,0
app_1338,4,1.053,0.5,0.5056,0.0559,0.5474,3.5056,1,3.1005,0.3512,0.4051,60,0
app_1339,2,0.5,0.5,0.5,0,0,3.9147,3.0603,3.6957,0.2318,0.219,60,0
app_134,1,0.5,0.5,0.5,0,0,2.5426,2.3839,2.4916,0.0474,0.0509,60,0
app_1340,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1341,1,0.5,0.5,0.5,0,0,2.5444,2.0155,2.1839,0.1578,0.3605,60,0
app_1342,3,1.705,0.5,0.5272,0.1332,1.1778,6.519,3.7866,5.1295,0.419,1.3896,60,0
app_1343,40,4,1.135,3.8928,0.4803,0.1072,6.9838,5.9489,6.4753,0.1796,0.5085,60,0
app_1344,25,3.11,0.5,0.7045,0.377,2.4055,6.2564,1,5.7875,0.7795,0.4688,60,0
app_1345,3,0.711,0.5,0.5024,0.0215,0.2086,6.025,3.9542,5.0886,0.3264,0.9364,60,0
app_1346,3,0.848,0.5,0.5205,0.0581,0.3275,5.0769,1,3.0038,1.7621,2.0732,60,0
app_1347,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1348,15,2.61,0.5,0.7928,0.2922,1.8172,5.592,4.847,5.3388,0.2121,0.2532,60,0
app_1349,8,0.572,0.5,0.5016,0.0083,0.0704,4.2947,2.7314,3.952,0.353,0.3428,60,0
app_135,36,1.715,0.892,1.2126,0.1788,0.5024,1,1,1,0,0,60,0
app_1350,2,2.034,0.867,1.0856,0.124,0.9484,6.7333,6.0493,6.4854,0.2028,0.248,60,0
app_1351,1,0.979,0.5,0.5399,0.0802,0.4391,1.0468,1,1.001,0.0067,0.0458,60,0
app_1352,4,2.033,0.5,1.0489,0.3513,0.9841,5.2845,4.8067,5.1717,0.0931,0.1129,60,0
app_1353,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1354,2,0.529,0.5,0.5004,0.003,0.0286,4.1005,1,2.1615,1.3551,1.9389,60,0
app_1355,1,0.5,0.5,0.5,0,0,3.5911,2.827,3.2491,0.241,0.342,60,0
app_1356,104,4,0.914,2.3604,0.6206,1.6396,7.9443,6.1155,6.9257,0.4162,1.0186,40,0
app_1357,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1358,3,4,0.5,1.7613,1.5336,2.2387,6.9371,5.1875,6.3307,0.4362,0.6064,60,0
app_1359,2,4,4,4,0,0,8,8,8,0,0,80,0
app_136,1,0.5,0.5,0.5,0,0,5.5671,2.5993,3.2304,0.6917,2.3367,60,0
app_1360,34,2.469,0.5,0.9125,0.4782,1.5565,6.2645,4.7677,5.2901,0.4217,0.9744,60,0
app_1361,7,0.5,0.5,0.5,0,0,3.998,1,3.2177,1.0026,0.7803,60,0
app_1362,7,2.983,0.5,1.4858,0.5711,1.4972,9.3129,7.9152,9.1488,0.1985,0.1642,80,0
app_1363,1,0.5,0.5,0.5,0,0,4.6355,3.1835,3.6903,0.5164,0.9452,60,0
app_1364,2,0.5,0.5,0.5,0,0,4.5597,3.387,4.4457,0.2386,0.1141,60,0
app_1365,8,1.09,0.5,0.5092,0.0633,0.5808,6.4855,1,6.3247,0.5852,0.1608,60,0
app_1366,1,0.5,0.5,0.5,0,0,3.0229,2.6949,2.9019,0.085,0.121,60,0
app_1367,17,3.982,1.088,1.6156,0.3899,2.3664,7.7888,6.8818,7.3473,0.1696,0.4415,60,0
app_1368,1,0.5,0.5,0.5,0,0,3.9625,3.2947,3.6349,0.232,0.3277,60,0
app_1369,2,0.5,0.5,0.5,0,0,6.1404,5.8512,6.0367,0.0661,0.1037,40,0
app_137,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1370,1,4,4,4,0,0,16,16,16,0,0,80,0
app_1371,1,0.5,0.5,0.5,0,0,5.3419,4.8707,5.1144,0.1521,0.2275,60,0
app_1372,9,1.324,0.5,0.5715,0.1337,0.7525,5.2727,3.3282,4.8773,0.3336,0.3954,80,0
app_1373,7,1.571,0.5,0.8645,0.2553,0.7065,2.6396,2.4506,2.5958,0.0367,0.0438,60,0
app_1374,10,0.636,0.5,0.5176,0.0323,0.1184,6.1234,3.5286,5.5464,0.7162,0.5769,60,0
app_1375,3,4,4,4,0,0,8,8,8,0,0,60,0
app_1376,2,4,4,4,0,0,8,8,8,0,0,60,0
app_1377,8,1.899,0.5,0.9134,0.2854,0.9856,10.0319,1,9.0995,0.8524,0.9324,100,0
app_1378,2,2.32,0.5,0.5411,0.2087,1.7789,9.289,7.3389,8.696,0.467,0.593,60,0
app_1379,1,0.5,0.5,0.5,0,0,4.0712,1,2.4963,1.038,1.5749,60,0
app_138,1,0.5,0.5,0.5,0,0,2.7157,2.1861,2.5119,0.1724,0.2038,60,0
app_1380,2,0.5,0.5,0.5,0,0,2.8665,1,1.7512,0.8382,1.1153,60,0
app_1381,1,2,0.5,0.5753,0.2532,1.4247,3.9718,2.6206,3.5475,0.3294,0.4244,60,0
app_1382,5,4,4,4,0,0,8,8,8,0,0,60,0
app_1383,2,0.5,0.5,0.5,0,0,4.7561,2.7639,4.0724,0.7504,0.6837,60,0
app_1384,1,0.5,0.5,0.5,0,0,2.8652,2.2972,2.5624,0.1829,0.3028,60,0
app_1385,2,2.193,0.5,1.0834,0.3355,1.1096,6.8972,6.1563,6.4503,0.1691,0.4469,60,0
app_1386,2,0.669,0.5,0.5024,0.0184,0.1666,5.5353,3.0996,4.4438,0.5908,1.0915,60,0
app_1387,2,0.5,0.5,0.5,0,0,1.7513,1.2767,1.562,0.1257,0.1893,60,0
app_1388,8,1.917,0.5,0.6196,0.2328,1.2974,6.6174,4.7044,6.2572,0.2233,0.3602,60,0
app_1389,8,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_139,2,0.5,0.5,0.5,0,0,2.3595,1.5686,1.8631,0.2028,0.4964,60,0
app_1390,1,1.035,0.5,0.5055,0.054,0.5295,5.2183,3.0056,4.8364,0.5627,0.3819,60,0
app_1391,189,4,0.5,2.549,1.6022,1.451,7.1694,5.2032,6.387,0.4428,0.7824,60,0
app_1392,3,0.5,0.5,0.5,0,0,7.1774,5.1613,6.1969,0.7693,0.9804,80,0
app_1393,1,1.024,0.5,0.5053,0.0529,0.5187,6.3896,2.1647,3.0576,0.8239,3.332,60,0
app_1394,2,4,4,4,0,0,8,8,8,0,0,60,0
app_1395,3,2.73,0.5,0.5615,0.2839,2.1685,5.8949,3.674,4.9487,0.3672,0.9462,60,0
app_1396,3,2.596,0.5,0.5343,0.2302,2.0617,5.1279,3.5495,4.8248,0.4145,0.3031,60,0
app_1397,1,0.5,0.5,0.5,0,0,2.8534,2.7047,2.817,0.0333,0.0364,60,0
app_1398,2,0.543,0.5,0.5004,0.0043,0.0426,5.2742,3.718,4.5531,0.4678,0.7211,60,0
app_1399,2,1.364,0.5,0.6672,0.2817,0.6968,3.7788,1,1.2642,0.7901,2.5145,60,0
app_14,3,0.5,0.5,0.5,0,0,5.1447,4.1635,5.0179,0.1511,0.1267,60,0
app_140,3,3.246,0.5,0.8649,0.8023,2.3811,4.9748,2.6654,4.5012,0.4672,0.4736,60,0
app_1400,1,0.5,0.5,0.5,0,0,3.0193,2.5073,2.7579,0.1165,0.2614,60,0
app_1401,3,0.959,0.5,0.5075,0.0501,0.4515,4.0239,2.6988,3.7975,0.2695,0.2264,60,0
app_1402,4,1.122,0.5,0.5358,0.1378,0.5862,3.5923,2.9965,3.2055,0.0974,0.3868,60,0
app_1403,4,0.685,0.5,0.5019,0.0187,0.1831,4.5481,3.6804,4.314,0.1694,0.2341,60,0
app_1404,1,0.5,0.5,0.5,0,0,5.177,4.6837,4.8885,0.1117,0.2886,300,0
app_1405,174,3.636,0.715,2.0326,0.6659,1.6034,7.31,5.424,5.6793,0.295,1.6307,40,0
app_1406,1,0.5,0.5,0.5,0,0,5.691,5.236,5.5229,0.1245,0.1681,60,0
app_1407,8,4,0.5,1.4593,0.8302,2.5407,7.2578,6.6569,6.9492,0.1176,0.3086,60,0
app_1408,4,0.5,0.5,0.5,0,0,2.658,1.577,2.4321,0.2248,0.2259,60,0
app_1409,6,1.254,0.5,0.5461,0.1396,0.7079,7.1606,6.699,7.0205,0.1028,0.1401,60,0
app_141,1,0.5,0.5,0.5,0,0,2.7724,1,2.3551,0.5667,0.4173,60,0
app_1410,2,0.5,0.5,0.5,0,0,2.7533,2.267,2.588,0.1351,0.1653,60,0
app_1411,1,0.5,0.5,0.5,0,0,4.603,3.5313,4.0041,0.3019,0.5989,60,0
app_1412,6,2.015,0.5,0.5812,0.3271,1.4338,6.4004,3.751,4.2977,0.4242,2.1027,60,0
app_1413,2,0.5,0.5,0.5,0,0,3.5821,2.8754,3.1734,0.1742,0.4087,60,0
app_1414,13,2.18,0.5,0.6964,0.3933,1.4836,6.8611,4.1117,5.986,0.5237,0.8752,60,0
app_1415,2,1.544,0.5,0.5156,0.116,1.0284,4.4254,1,3.2559,1.3658,1.1695,60,0
app_1416,64,3.222,0.995,2.0863,0.5473,1.1357,9.2672,8.0469,9.0395,0.1691,0.2277,60,0
app_1417,1,2.651,0.5,0.5261,0.219,2.1249,5.4448,3.7487,4.7231,0.3338,0.7216,60,0
app_1418,2,0.5,0.5,0.5,0,0,3.6794,2.8589,3.371,0.2378,0.3083,60,0
app_1419,3,0.7,0.5,0.5406,0.0574,0.1594,1,1,1,0,0,100,0
app_142,2,0.5,0.5,0.5,0,0,1.225,1,1.15,0.0683,0.075,80,0
app_1420,2,0.732,0.5,0.5024,0.0234,0.2296,18.1926,17.1459,18.0074,0.1597,0.1852,100,0
app_1421,4,0.639,0.5,0.5014,0.014,0.1376,4.7338,3.0499,4.5267,0.2418,0.2071,60,0
app_1422,1,1.081,0.5,0.5445,0.1514,0.5365,12.256,6.8544,10.418,1.7123,1.838,100,0
app_1423,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1424,6,2.215,0.5,1.2252,0.4903,0.9898,5.4361,1,5.0592,0.7438,0.3769,80,0
app_1425,39,4.872,0.5,1.4513,0.8085,3.4207,9.3131,7.6406,9.0344,0.3737,0.2787,200,0
app_1426,10,3.791,0.5,1.1036,0.6575,2.6874,6.0931,4.6169,5.5105,0.356,0.5826,100,0
app_1427,6,3.54,0.5,0.5915,0.3672,2.9485,6.2393,5.6653,6.1,0.1141,0.1392,60,0
app_1428,2,0.852,0.5,0.5062,0.0411,0.3458,6.1413,3.0578,4.8477,0.6253,1.2936,60,0
app_1429,2,0.858,0.5,0.5108,0.052,0.3472,4.6497,2.6194,3.4367,0.4601,1.213,60,0
app_143,33,1.14,0.5,0.6128,0.1382,0.5272,6.0463,4.2511,4.9989,0.5185,1.0474,60,0
app_1430,1,0.5,0.5,0.5,0,0,2.9919,1,2.7115,0.374,0.2804,60,0
app_1431,5,3.11,0.682,1.9231,0.585,1.1869,7.0407,5.6423,6.535,0.1529,0.5057,60,0
app_1432,2,0.5,0.5,0.5,0,0,4.7092,4.1654,4.3988,0.1823,0.3103,60,0
app_1433,2,0.5,0.5,0.5,0,0,3.4313,2.8313,3.235,0.1543,0.1963,60,0
app_1434,4,0.528,0.5,0.5003,0.0028,0.0277,5.2795,2.6468,4.2578,0.6227,1.0218,60,0
app_1435,3,1.154,0.5,0.51,0.0736,0.644,4.9548,3.7756,4.669,0.213,0.2858,60,0
app_1436,1,0.5,0.5,0.5,0,0,2.9183,2.6785,2.7634,0.0687,0.1549,60,0
app_1437,95,4,0.814,3.8255,0.5628,0.1745,6.8888,1,6.6339,0.589,0.2549,60,0
app_1438,8,1.764,0.5,0.5279,0.1611,1.2361,5.5137,1,4.8796,0.6072,0.634,60,0
app_1439,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_144,2,0.5,0.5,0.5,0,0,2.9065,1.7379,2.4118,0.2412,0.4947,60,0
app_1440,2,0.5,0.5,0.5,0,0,4.714,3.1633,4.4534,0.303,0.2606,60,0
app_1441,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1442,1,0.5,0.5,0.5,0,0,2.8085,2.2214,2.551,0.1595,0.2575,60,0
app_1443,103,3.488,0.591,1.5912,0.7262,1.8968,7.0311,5.537,6.5973,0.164,0.4338,60,0
app_1444,1,0.5,0.5,0.5,0,0,3.6123,3.0339,3.4081,0.2165,0.2042,60,0
app_1445,1,2.654,0.5,0.6016,0.2734,2.0524,2.5631,1,1.8328,0.2927,0.7302,60,0
app_1446,1,0.5,0.5,0.5,0,0,4.042,2.8151,3.5326,0.5603,0.5094,60,0
app_1447,33,1.233,0.5,0.5208,0.1179,0.7122,5.7891,5.4074,5.6945,0.0753,0.0946,60,0
app_1448,1,0.5,0.5,0.5,0,0,2.2749,2.0836,2.0973,0.0211,0.1777,60,0
app_1449,10,1.542,0.5,0.5143,0.111,1.0277,3.4522,3.0648,3.3402,0.0838,0.112,60,0
app_145,2,0.5,0.5,0.5,0,0,2.7485,2.2837,2.5503,0.1179,0.1982,60,0
app_1450,1,0.5,0.5,0.5,0,0,5.427,5.2926,5.3453,0.0328,0.0817,60,0
app_1451,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1452,3,4,0.5,0.7959,0.7521,3.2041,6.3368,5.5813,5.9644,0.1575,0.3724,60,0
app_1453,1,0.5,0.5,0.5,0,0,2.1264,1.6899,1.9324,0.1192,0.1939,60,0
app_1454,3,0.5,0.5,0.5,0,0,3.1869,2.7292,3.0949,0.0736,0.092,60,0
app_1455,18,3.022,0.5,1.4448,0.6416,1.5772,6.6224,6.0381,6.3835,0.1235,0.2388,60,0
app_1456,4,0.719,0.5,0.5132,0.042,0.2058,6.628,5.5842,6.4082,0.2138,0.2198,60,0
app_1457,1,0.5,0.5,0.5,0,0,2.6454,2.3392,2.5172,0.0771,0.1282,80,0
app_1458,3,4,4,4,0,0,8,8,8,0,0,60,0
app_1459,4,1.55,0.5,0.5479,0.1784,1.0021,6.9545,1,4.5739,0.8782,2.3806,60,0
app_146,2,0.5,0.5,0.5,0,0,3.8126,2.8456,3.412,0.2676,0.4006,60,0
app_1460,1,0.5,0.5,0.5,0,0,2.9353,2.4439,2.7756,0.171,0.1597,60,0
app_1461,2,0.5,0.5,0.5,0,0,6.1385,4.1399,5.7071,0.5668,0.4314,60,0
app_1462,1,0.553,0.5,0.501,0.0068,0.052,5.5114,4.8298,5.3327,0.2061,0.1787,60,0
app_1463,2,0.5,0.5,0.5,0,0,4.8698,2.6778,4.5516,0.3669,0.3182,60,0
app_1464,8,0.5,0.5,0.5,0,0,4.8617,1,4.4784,0.638,0.3833,40,0
app_1465,1,4,4,4,0,0,8,8,8,0,0,60,0
app_1466,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1467,1,4,4,4,0,0,8,8,8,0,0,60,0
app_1468,2,0.5,0.5,0.5,0,0,2.7413,1,1.2996,0.6354,1.4417,60,0
app_1469,3,0.5,0.5,0.5,0,0,5.1774,3.1686,4.8316,0.3406,0.3458,60,0
app_147,315,4,0.58,1.4161,0.8992,2.5839,7.3994,6.8388,7.1047,0.1027,0.2948,60,0
app_1470,2,0.5,0.5,0.5,0,0,3.41,2.8488,3.2004,0.1478,0.2095,100,0
app_1471,1,1.132,0.5,0.5177,0.0851,0.6143,6.5087,6.484,6.4964,0.0058,0.0122,60,0
app_1472,1,0.507,0.5,0.5001,0.0007,0.0069,4.5861,3.6488,4.227,0.188,0.3591,60,0
app_1473,3,0.5,0.5,0.5,0,0,10.035,8.0493,8.7137,0.3292,1.3212,60,0
app_1474,1,0.5,0.5,0.5,0,0,2.4344,2.3647,2.4127,0.0116,0.0217,60,0
app_1475,4,2.942,0.5,0.7026,0.3433,2.2394,6.021,5.3244,5.7168,0.157,0.3042,40,0
app_1476,2,0.5,0.5,0.5,0,0,5.0672,3.1979,4.7301,0.2095,0.3371,60,0
app_1477,1,1.024,0.5,0.5054,0.0529,0.5186,6.3903,3.3469,5.4915,0.9098,0.8988,60,0
app_1478,2,0.5,0.5,0.5,0,0,3.8871,3.1159,3.5488,0.168,0.3383,60,0
app_1479,4,3.063,0.937,1.9065,0.3864,1.1565,5.0457,4.5949,4.7192,0.0914,0.3265,60,0
app_148,2,0.5,0.5,0.5,0,0,5.4277,3.2233,4.6442,0.6706,0.7834,60,0
app_1480,20,0.91,0.5,0.5711,0.087,0.3389,1.7171,1.2482,1.5265,0.1255,0.1906,60,0
app_1481,2,2.155,0.5,0.7215,0.3623,1.4335,11.2299,1,5.9186,2.4502,5.3113,60,0
app_1482,2,0.5,0.5,0.5,0,0,4.3994,1,3.5245,0.6762,0.8749,60,0
app_1483,58,3.555,0.5,1.1996,0.6306,2.3554,7.9417,5.2977,6.7177,0.6525,1.224,60,0
app_1484,2,0.5,0.5,0.5,0,0,4.0864,2.8365,3.5156,0.3401,0.5708,60,0
app_1485,8,4,0.5,0.621,0.4699,3.379,7.1877,4.8538,6.0752,0.5427,1.1124,60,0
app_1486,2,0.5,0.5,0.5,0,0,3.6338,2.5097,3.2996,0.3728,0.3342,60,0
app_1487,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_1488,20,4.755,0.5,1.8278,0.7371,2.9272,7.9933,6.3967,7.7296,0.2981,0.2638,100,0
app_1489,1,0.5,0.5,0.5,0,0,2.9242,2.2845,2.7664,0.1402,0.1578,60,0
